train_rows,501
test_rows,126
parameters,11
cut_date,2026-06-01
train_r2,0.45784129202195434
test_r2,0.6916641369686054
test_rmse,0.23334340459634234
test_mae,0.19154582956209362
persistence_r2,0.5023880028557624
durbin_watson,0.12770931211932773
breusch_pagan_p,3.3306690738754696e-16
shapiro_p,2.0462824727937077e-08
resid_skew,0.5880093132436558
effective_obs_total,23.857142857142858
